user_id,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
13572,34,30,149,149,1,8/31/2019,9/30/2019,0
501335904,39,30,149,149,1,8/31/2018,10/23/2018,0
42080143,33,30,149,149,1,2/29/2020,3/31/2020,0
23326941,41,30,99,99,1,10/12/2019,11/12/2019,0
38497876,32,180,536,536,0,8/31/2018,3/15/2019,0
66719758,38,30,149,149,0,1/12/2019,2/11/2019,0
175278090,34,30,149,149,1,9/30/2019,10/31/2019,0
212010281,41,30,149,149,1,4/18/2019,5/18/2019,0
91985616,41,30,129,129,1,5/31/2018,7/1/2018,0
120497813,41,30,99,99,1,12/13/2019,1/13/2020,0
16917,38,30,149,149,0,7/25/2019,8/29/2019,0
147972900,37,30,149,149,1,10/1/2018,10/31/2018,0
422319116,39,31,149,149,1,2/28/2018,4/8/2018,0
422241265,41,30,149,149,1,9/11/2018,10/11/2018,0
241655779,41,30,100,100,1,2/18/2020,3/18/2020,0
15032,41,30,129,129,1,2/29/2020,3/31/2020,0
41949254,41,30,99,99,1,12/16/2018,1/16/2019,0
401772012,41,30,129,129,1,6/25/2019,7/26/2019,0
62370433,37,30,149,149,1,2/17/2020,2/17/2020,1
116000787,37,30,149,149,1,9/21/2019,10/21/2019,0
204901087,41,30,149,149,1,11/9/2019,12/10/2019,0
36262058,37,30,149,149,1,2/11/2019,3/10/2019,0
65833588,33,30,149,149,1,2/28/2020,3/31/2020,0
142242235,41,30,129,129,1,10/20/2019,11/21/2019,0
143185585,41,0,0,119,1,5/2/2018,6/3/2018,0
42443327,41,30,99,99,1,3/8/2019,4/8/2019,0
27234966,28,30,150,150,0,6/21/2019,7/21/2019,0
407781013,41,30,149,0,1,12/20/2018,1/19/2019,0
260998750,41,30,99,99,1,10/9/2018,11/9/2018,0
39513373,41,0,0,149,1,5/2/2018,6/2/2018,0
13924,41,30,149,149,1,4/4/2019,6/29/2019,0
133208673,41,0,0,149,1,5/5/2018,6/5/2018,0
25065082,37,30,149,149,1,12/28/2019,1/27/2020,0
14436,37,30,149,149,1,10/6/2019,11/5/2019,0
178017737,39,30,149,149,1,11/30/2019,1/22/2020,0
46783425,30,30,100,100,1,1/21/2020,2/20/2020,0
37705807,41,30,149,149,1,8/9/2018,9/9/2018,0
216565063,41,30,149,149,1,8/26/2018,9/27/2018,0
189166659,41,30,149,149,1,10/12/2018,11/13/2018,0
65809595,41,30,149,0,1,2/24/2018,2/23/2018,1
24642896,41,30,99,99,1,6/9/2019,7/9/2019,0
53701851,41,30,99,99,1,5/14/2019,6/14/2019,0
115994714,38,30,149,149,0,1/7/2018,2/7/2018,0
45072629,41,30,149,149,1,1/6/2020,1/6/2020,1
25458544,37,30,149,149,1,7/28/2018,8/28/2018,0
39392997,41,30,149,149,1,4/3/2018,5/4/2018,0
60547165,41,30,149,149,1,7/25/2018,8/24/2018,0
125937406,41,30,99,99,1,9/7/2019,10/7/2019,0
206582818,38,30,149,149,0,3/11/2019,4/10/2019,0
135507318,41,30,99,99,1,12/16/2019,1/16/2020,0
176079288,38,30,149,149,0,12/8/2019,1/7/2020,0
38125507,40,30,149,149,1,8/14/2018,9/13/2018,0
171218587,40,30,149,149,1,11/23/2019,12/22/2019,0
114860149,41,30,149,119,1,6/5/2018,7/5/2018,0
229569585,41,30,149,149,1,10/13/2019,11/15/2019,0
136398715,41,30,149,119,1,1/17/2018,2/17/2018,0
103182972,39,30,149,149,1,9/30/2018,11/28/2018,0
42285056,41,30,99,99,1,8/15/2019,9/15/2019,0
147813773,41,30,99,99,1,12/17/2019,1/17/2020,0
210595160,41,30,99,99,1,11/11/2018,12/11/2018,0
138219808,41,30,99,99,1,1/15/2020,2/15/2020,0
30481626,41,30,149,149,1,1/17/2020,2/17/2020,0
237446314,40,31,149,149,1,1/5/2018,2/4/2018,0
85779616,34,0,0,149,1,8/31/2018,9/30/2018,0
35375025,39,30,149,149,1,5/31/2018,7/18/2018,0
413063039,40,30,149,149,1,8/19/2019,9/18/2019,0
488165120,38,30,149,149,0,8/20/2019,9/19/2019,0
225984439,41,30,99,99,1,2/20/2020,3/20/2020,0
75973193,39,30,149,149,1,9/30/2019,11/14/2019,0
126234201,35,7,0,0,0,1/1/2020,2/10/2020,0
31741296,41,30,99,99,1,5/21/2019,6/21/2019,0
416556378,32,180,536,536,0,4/4/2019,10/1/2019,0
121966397,36,30,150,150,0,6/23/2018,7/23/2018,0
91282613,35,7,0,0,0,10/27/2019,11/3/2019,0
174748117,39,30,149,149,1,5/31/2018,7/25/2018,0
14479,41,30,149,149,1,12/31/2018,2/1/2019,0
17647,36,30,150,150,0,1/22/2019,2/21/2019,0
48535651,41,30,149,149,1,7/23/2019,8/23/2019,0
53978130,40,30,149,149,1,1/12/2019,2/13/2019,0
129530597,41,30,149,149,1,10/16/2018,11/16/2018,0
17492,40,30,149,149,1,10/18/2018,11/17/2018,0
16183,41,30,129,129,1,11/16/2018,12/16/2018,0
195406294,38,30,149,149,0,3/27/2019,4/27/2019,0
129717118,40,30,149,149,1,11/11/2018,12/10/2018,0
45018740,41,30,99,99,1,7/24/2019,8/24/2019,0
52934269,31,30,149,149,1,7/31/2019,8/31/2019,0
189260132,41,30,149,149,1,1/1/2019,2/1/2019,0
145386425,41,30,149,149,1,10/6/2018,11/6/2018,0
136088604,41,30,149,149,1,4/23/2019,5/23/2019,0
56649026,36,30,180,180,0,7/16/2019,8/15/2019,0
424208959,38,7,0,0,0,12/10/2018,12/17/2018,0
14109,41,30,99,99,1,8/15/2019,9/15/2019,0
140883886,38,30,149,149,0,10/10/2018,11/9/2018,0
499095277,36,30,180,180,1,10/17/2019,11/16/2019,0
96516058,41,30,99,99,1,2/26/2020,3/26/2020,0
256280491,33,30,149,149,1,10/15/2018,11/3/2018,0
45568214,41,30,149,119,1,3/15/2018,4/15/2018,0
58210974,41,30,99,99,1,10/18/2019,11/19/2019,0
53173853,38,30,149,149,0,2/1/2018,3/3/2018,0
72932255,41,30,99,99,1,6/8/2019,7/8/2019,0
62370433,41,30,149,149,1,3/25/2018,4/25/2018,0
13652,39,31,149,149,1,2/28/2018,4/18/2018,0
78582325,32,195,894,894,0,1/4/2019,7/20/2019,0
29930292,38,30,149,149,0,1/15/2019,3/15/2019,0
499764301,41,30,149,149,1,6/20/2019,7/20/2019,0
93388707,41,30,99,99,1,5/18/2019,6/18/2019,0
54717200,41,30,99,99,1,4/19/2019,5/19/2019,0
481311614,41,30,99,99,1,2/12/2020,3/13/2020,0
16992,41,30,99,99,1,12/4/2019,1/4/2020,0
197354042,37,30,149,149,1,7/8/2018,8/8/2018,0
150374473,33,30,149,149,1,6/30/2019,8/12/2019,0
132440592,41,30,99,99,1,2/24/2020,3/24/2020,0
16272,35,7,0,0,0,11/25/2019,12/2/2019,0
163375044,37,30,149,149,1,11/10/2018,12/9/2018,0
36998533,40,30,149,149,1,12/15/2018,1/17/2019,0
16684,41,30,99,99,1,10/11/2019,11/11/2019,0
76762001,41,30,149,149,1,9/25/2019,10/25/2019,0
466244213,39,30,149,149,1,8/31/2018,10/6/2018,0
119024498,35,7,0,0,0,9/2/2019,9/7/2019,0
97676265,22,410,1788,1788,0,3/28/2018,5/14/2019,0
162086517,36,30,150,150,0,8/13/2018,9/12/2018,0
158391923,41,30,129,129,1,2/3/2019,2/3/2019,1
180342621,41,30,149,149,1,12/10/2019,1/10/2020,0
182564468,38,7,0,0,0,12/28/2019,1/4/2020,0
194156928,41,30,99,99,1,5/5/2019,6/5/2019,0
128025897,41,30,99,99,1,12/23/2019,1/23/2020,0
196720100,41,30,99,99,1,9/12/2019,10/12/2019,0
133263576,38,30,149,149,0,1/28/2020,2/27/2020,0
80678534,41,30,149,149,1,11/12/2019,12/12/2019,0
170141162,41,30,99,99,1,1/2/2019,2/2/2019,0
17819,39,30,149,149,1,9/30/2018,11/24/2018,0
411765719,37,30,149,149,1,8/21/2018,9/20/2018,0
15502,39,31,149,149,1,2/28/2018,4/5/2018,0
149723346,40,30,149,149,1,8/9/2019,9/8/2019,0
39973566,41,30,149,149,1,9/14/2018,10/14/2018,0
412114748,41,30,149,149,1,8/2/2019,9/2/2019,0
47456875,41,30,99,99,1,4/10/2019,5/10/2019,0
516064242,37,31,149,149,1,3/10/2018,4/10/2018,0
506165143,40,30,149,149,1,12/14/2018,1/31/2019,0
88894993,41,30,99,99,1,6/26/2019,7/26/2019,0
210806596,41,30,149,119,1,4/4/2018,5/4/2018,0
13560,41,30,129,129,1,8/19/2019,9/19/2019,0
66491142,34,30,149,149,1,2/28/2020,3/31/2020,0
47728348,40,30,149,149,1,5/12/2019,6/11/2019,0
75534579,41,30,99,99,1,8/17/2019,9/19/2019,0
517253391,39,30,149,149,1,4/10/2019,5/10/2019,0
88857306,39,30,149,149,1,12/2/2018,1/10/2019,0
120024234,29,30,180,180,0,2/23/2020,3/25/2020,0
27922667,41,30,149,149,1,9/1/2019,10/1/2019,0
61857998,41,30,149,119,1,6/4/2018,7/4/2018,0
43002182,41,30,149,149,1,3/12/2018,3/11/2018,1
121772665,38,30,149,149,0,7/2/2018,8/1/2018,0
143961610,34,30,149,149,1,2/28/2020,3/31/2020,0
80283391,41,30,149,149,1,12/20/2019,1/20/2020,0
200370436,41,30,129,129,1,9/11/2018,9/11/2018,1
491668616,41,30,99,99,1,11/24/2018,12/24/2018,0
40770393,41,30,149,149,1,6/21/2018,7/22/2018,0
44700167,37,30,149,149,1,4/2/2019,5/2/2019,0
77651590,40,30,149,149,1,1/11/2020,2/13/2020,0
84198733,40,30,149,149,1,6/10/2018,7/18/2018,0
137695093,41,30,99,99,1,8/31/2019,9/30/2019,0
64169151,41,30,149,0,1,7/26/2018,8/25/2018,0
452784631,37,30,149,149,1,1/21/2019,2/20/2019,0
39040630,41,30,99,99,1,11/12/2018,12/12/2018,0
15244,41,30,149,149,1,10/17/2018,11/17/2018,0
98338285,40,30,149,149,1,11/15/2019,12/17/2019,0
38611382,41,30,99,99,1,4/7/2019,5/7/2019,0
81312378,41,30,149,149,1,9/8/2018,10/8/2018,0
78456857,41,30,149,149,1,6/27/2019,7/27/2019,0
43395115,35,7,0,0,0,8/27/2019,9/1/2019,0
120132910,41,30,99,99,1,3/26/2019,4/26/2019,0
85746267,41,30,149,149,1,11/30/2018,12/31/2018,0
415678711,34,0,0,149,1,7/31/2018,8/31/2018,0
15799,41,30,149,149,1,9/24/2019,10/24/2019,0
104990832,41,30,149,0,1,12/30/2018,1/31/2019,0
232672264,41,30,129,129,1,2/14/2019,3/15/2019,0
30758835,41,30,99,99,1,5/18/2019,6/17/2019,0
72600716,38,30,149,149,0,12/3/2018,1/2/2019,0
57643592,41,30,149,149,1,11/27/2018,12/28/2018,0
12940,41,30,99,99,1,12/23/2019,1/23/2020,0
475660783,41,30,149,149,1,4/16/2018,5/16/2018,0
86403736,41,30,99,99,1,1/16/2020,2/16/2020,0
507551440,40,30,149,149,1,12/20/2018,1/23/2019,0
492157803,35,7,0,0,0,8/25/2019,8/30/2019,0
9426849,40,30,149,149,1,2/5/2020,3/4/2020,0
494656619,41,30,99,99,1,9/23/2019,10/23/2019,0
164425206,41,30,99,99,1,6/24/2019,7/24/2019,0
156203554,41,30,149,149,1,10/24/2018,11/24/2018,0
112502102,39,31,149,149,1,3/31/2018,5/2/2018,0
125545709,37,30,149,149,1,6/4/2019,7/5/2019,0
110153986,32,410,1788,1788,0,3/29/2018,5/15/2019,0
41359132,38,30,149,149,0,10/11/2018,11/10/2018,0
67447486,41,30,99,99,1,11/20/2019,12/20/2019,0
56970069,38,30,149,149,0,1/15/2019,2/14/2019,0
141361879,41,30,149,149,1,1/4/2019,2/4/2019,0
17861,38,30,149,149,0,6/3/2019,7/4/2019,0
159034849,41,30,149,149,1,1/31/2020,2/28/2020,0
118253857,39,30,149,149,1,1/31/2020,3/29/2020,0
142134132,41,30,129,129,1,5/13/2019,6/12/2019,0
55348312,41,30,149,149,1,11/22/2018,12/22/2018,0
450221166,35,7,0,0,0,11/24/2019,12/1/2019,0
468314510,41,30,149,149,1,6/20/2018,7/20/2018,0
58596195,41,30,99,99,1,7/19/2019,8/19/2019,0
173793607,41,30,99,99,1,1/20/2020,2/20/2020,0
469524783,41,30,99,99,1,10/8/2019,11/8/2019,0
12328413,38,30,149,149,0,4/3/2019,5/3/2019,0
53574426,39,0,0,149,1,4/30/2018,6/24/2018,0
39955988,41,30,149,119,1,2/16/2018,3/14/2019,0
51842077,40,30,149,149,1,9/11/2018,10/10/2018,0
88993489,41,30,149,149,1,7/15/2018,8/15/2018,0
98177482,41,30,149,149,1,8/25/2018,6/22/2019,0
88226053,39,30,149,149,1,9/30/2019,11/8/2019,0
23458108,41,30,99,99,1,3/10/2019,4/10/2019,0
214329267,41,30,129,129,1,2/24/2020,3/24/2020,0
103967517,38,360,1200,1200,0,1/31/2019,1/25/2020,0
65628555,41,30,149,149,1,8/18/2019,8/18/2019,1
59822763,41,30,99,99,1,1/20/2020,2/20/2020,0
118110732,41,30,99,99,1,6/17/2019,7/17/2019,0
432857248,41,30,99,99,1,1/15/2020,2/15/2020,0
109432011,36,30,180,180,1,7/19/2019,7/18/2019,1
61985158,39,30,149,149,1,7/31/2018,9/6/2018,0
46657768,37,30,149,149,1,5/20/2018,6/20/2018,0
496594629,29,30,180,180,1,2/3/2020,2/3/2020,1
122084342,40,30,149,149,1,7/10/2019,8/9/2019,0
98679239,41,30,99,99,1,4/14/2019,5/14/2019,0
36382106,41,30,99,99,1,2/22/2020,3/22/2020,0
94247604,36,0,0,150,0,5/11/2018,6/10/2018,0
57947533,40,30,149,149,1,10/18/2018,11/17/2018,0
168544068,41,30,129,129,1,7/6/2018,8/6/2018,0
13731,41,30,149,149,1,1/1/2019,2/1/2019,0
142898932,40,30,149,149,1,2/28/2019,3/27/2019,0
97369099,35,7,0,0,0,7/26/2019,8/30/2019,0
406778745,41,30,149,149,1,12/24/2018,1/23/2019,0
75454527,37,30,149,149,1,8/12/2019,9/11/2019,0
44644461,41,30,149,149,1,6/15/2018,7/15/2018,0
258546798,41,30,149,149,1,10/9/2018,2/6/2020,0
102678976,41,30,99,99,1,12/12/2019,1/12/2020,0
19392959,41,30,129,129,1,7/9/2018,8/9/2018,0
66392050,37,30,149,149,1,5/10/2019,6/9/2019,0
220266677,41,30,149,149,1,6/24/2018,7/24/2018,0
82463070,41,30,99,99,1,11/1/2019,11/30/2019,0
14212,37,30,149,149,1,10/5/2019,10/31/2019,1
238353413,34,30,149,149,1,8/31/2019,9/30/2019,0
26320108,41,30,99,99,1,2/9/2020,3/9/2020,0
232998779,41,30,149,149,1,10/28/2019,10/28/2019,1
226166162,41,30,99,99,1,2/20/2020,3/19/2020,0
42428252,34,30,149,149,1,7/31/2019,8/31/2019,0
47082402,39,30,149,149,1,11/2/2018,12/1/2018,0
404603506,33,30,149,149,1,2/28/2020,3/31/2020,0
81446331,41,30,149,149,1,9/5/2019,10/5/2019,0
226033636,39,30,149,149,1,12/31/2019,2/19/2020,0
36019511,41,30,99,99,1,11/3/2018,12/2/2018,0
178792400,41,30,149,149,1,1/19/2019,2/19/2019,0
203850656,41,30,149,149,1,5/23/2019,6/23/2019,0
177464175,41,30,149,149,1,1/6/2018,2/6/2018,0
228450852,38,30,149,149,0,5/3/2019,6/2/2019,0
477660862,31,30,149,149,1,7/31/2019,8/31/2019,0
36836327,37,30,149,149,1,9/1/2018,10/1/2018,0
123001968,41,30,129,129,1,8/9/2019,9/10/2019,0
498457024,39,31,149,149,1,2/28/2018,4/4/2018,0
255674344,36,30,150,150,0,6/18/2018,7/18/2018,0
155601320,41,30,149,149,1,12/31/2018,1/31/2019,0
105623479,34,0,0,149,1,3/31/2018,4/30/2018,0
42818621,41,30,99,99,1,10/4/2019,11/4/2019,0
195310573,41,30,99,99,1,11/19/2018,12/19/2018,0
1741147,41,30,99,99,1,5/31/2019,6/30/2019,0
505270630,41,30,149,149,1,2/28/2020,3/31/2020,0
165956955,38,30,149,149,0,2/24/2020,3/26/2020,0
138324168,41,30,99,99,1,1/9/2020,2/9/2020,0
137089044,34,0,0,149,1,7/31/2018,8/31/2018,0
52168452,41,30,99,99,1,7/8/2019,8/8/2019,0
116937071,38,30,149,149,0,7/5/2019,8/4/2019,0
31479583,40,30,149,149,1,3/23/2019,3/23/2019,1
15206,41,30,129,129,1,8/9/2019,9/10/2019,0
68981929,41,30,149,149,1,4/19/2019,5/19/2019,0
23945610,41,30,99,99,1,6/10/2019,7/10/2019,0
92101732,39,30,149,149,1,7/31/2019,9/10/2019,0
13828,41,30,99,99,1,11/8/2019,12/8/2019,0
192939052,41,30,149,149,1,10/5/2018,11/5/2018,0
25635695,41,30,149,149,1,10/21/2019,10/21/2019,1
134931057,31,0,0,149,1,10/31/2018,11/30/2018,0
511570755,40,30,149,149,1,6/4/2019,7/7/2019,0
183233336,34,30,149,149,1,3/31/2019,4/30/2019,0
53457881,34,30,149,149,1,2/29/2020,3/31/2020,0
88818372,39,30,149,149,1,7/31/2019,9/30/2019,0
201941844,35,7,0,0,0,11/9/2019,11/16/2019,0
175009043,39,30,149,149,1,1/31/2020,3/3/2020,0
463938781,41,30,99,99,1,10/31/2019,11/30/2019,0
117399470,38,195,894,894,0,3/26/2019,10/7/2019,0
255050059,41,30,99,99,1,12/11/2019,1/12/2020,0
36810911,40,30,149,149,1,4/12/2019,5/11/2019,0
15158,41,30,149,149,1,7/26/2018,8/26/2018,0
78012920,41,30,99,99,1,4/25/2019,5/25/2019,0
60253521,41,30,149,149,1,2/15/2018,3/16/2018,0
12340456,41,30,129,129,1,11/27/2018,12/27/2018,0
59195439,41,30,99,99,1,1/31/2019,2/28/2019,0
47082402,38,30,149,149,0,9/17/2018,10/17/2018,0
80603912,38,30,149,149,0,4/22/2019,5/23/2019,0
40239349,39,30,149,149,1,11/2/2018,12/17/2018,0
193800457,41,30,149,0,1,11/18/2018,12/17/2018,0
63235094,41,30,99,99,1,10/27/2019,11/27/2019,0
140996878,34,30,149,149,1,9/30/2019,10/31/2019,0
494460463,41,30,99,99,1,4/2/2019,5/2/2019,0
46077697,41,30,149,119,1,7/25/2018,8/25/2018,0
119380531,41,30,149,119,1,3/16/2018,4/17/2018,0
53391531,35,7,0,0,0,6/7/2018,6/15/2018,0
13709,38,30,149,149,0,8/12/2018,9/11/2018,0
54497420,41,30,149,149,1,2/27/2018,3/27/2018,0
96252336,38,30,149,149,0,11/17/2019,12/17/2019,0
400038339,29,30,180,180,0,11/9/2019,12/10/2019,0
109241880,41,30,149,149,1,12/17/2018,1/17/2019,0
198833977,41,30,129,129,1,11/17/2019,12/17/2019,0
259726412,32,180,536,536,0,7/14/2019,1/13/2020,0
13867,31,30,149,149,1,2/28/2020,3/31/2020,0
13684,34,30,149,149,1,2/6/2020,2/6/2020,1
125458179,40,30,149,149,1,12/17/2018,1/16/2019,0
262452003,32,395,1599,1599,0,10/12/2018,11/14/2019,0
168227459,40,30,149,149,1,7/9/2018,8/8/2018,0
89168430,34,30,149,149,1,7/31/2019,8/31/2019,0
88675534,40,30,149,149,1,2/28/2020,3/28/2020,0
152168942,41,30,149,149,1,4/1/2018,5/1/2018,0
36959879,37,30,149,149,1,1/19/2020,2/18/2020,0
127999938,41,30,129,129,1,10/12/2019,11/12/2019,0
151672616,34,30,149,149,1,3/31/2019,4/30/2019,0
118940986,31,0,0,149,1,10/31/2018,11/30/2018,0
204127499,41,30,99,99,1,6/14/2019,7/14/2019,0
33614748,41,30,129,129,1,12/15/2018,1/15/2019,0
427848481,34,30,149,149,1,12/31/2019,1/31/2020,0
453530296,40,30,149,149,1,11/2/2019,12/4/2019,0
25575995,41,30,99,99,1,9/19/2019,10/19/2019,0
57488587,38,30,149,149,0,5/8/2019,6/7/2019,0
499626695,41,30,99,99,1,8/18/2019,9/18/2019,0
88326212,36,30,180,180,1,9/8/2019,10/7/2019,0
159832977,34,30,149,149,1,11/30/2018,12/31/2018,0
146826354,41,30,99,99,1,5/13/2019,6/13/2019,0
503621740,41,30,149,149,1,10/15/2018,11/16/2018,0
149321824,41,30,149,0,1,9/8/2018,10/8/2018,0
63297971,38,30,149,149,0,12/28/2018,1/30/2019,0
62682833,40,30,149,149,1,9/22/2018,10/24/2018,0
48220208,41,30,129,129,1,9/2/2018,10/2/2018,0
483987651,34,30,149,149,1,10/31/2019,11/30/2019,0
16232,41,30,149,149,1,10/31/2019,11/30/2019,0
151217676,36,30,180,180,1,5/23/2019,6/23/2019,0
458864646,39,30,149,149,1,7/31/2019,9/18/2019,0
144680832,41,30,149,149,1,12/17/2018,1/18/2019,0
495571962,41,30,129,129,1,2/3/2019,3/3/2019,0
20805666,40,30,149,149,1,2/19/2019,2/17/2019,1
411057751,41,30,149,0,1,1/3/2019,2/3/2019,0
98843359,41,30,99,99,1,4/19/2019,5/19/2019,0
36051185,30,30,129,129,1,11/19/2019,12/18/2019,0
105263176,41,30,99,99,1,3/7/2019,4/7/2019,0
505707492,39,31,149,149,1,1/31/2018,3/16/2018,0
109018333,40,30,149,149,1,11/1/2019,11/30/2019,0
168739537,41,0,0,149,1,4/30/2018,5/31/2018,0
68671413,41,30,99,99,1,2/2/2020,3/2/2020,0
502124941,32,180,536,536,0,11/20/2018,5/21/2019,0
94180644,41,30,99,99,1,11/21/2019,12/20/2019,0
430329776,38,30,149,149,0,2/1/2020,3/3/2020,0
404173012,29,30,180,180,0,12/29/2019,1/28/2020,0
41745869,41,30,99,99,1,11/19/2018,12/19/2018,0
213809980,33,30,149,149,1,12/31/2019,1/31/2020,0
276449240,41,30,99,99,1,12/24/2019,2/13/2020,0
115551180,41,30,149,149,1,2/26/2020,3/26/2020,0
36000129,40,30,149,149,1,7/4/2019,8/3/2019,0
423825841,41,30,149,149,1,2/4/2019,3/5/2019,0
59167178,41,30,99,99,1,1/31/2020,2/28/2020,0
175383985,41,30,129,129,1,9/9/2018,10/10/2018,0
24886559,41,30,149,149,1,9/27/2018,10/27/2018,0
162387137,41,30,99,99,1,10/20/2019,11/20/2019,0
149986673,38,30,149,149,0,9/2/2018,10/2/2018,0
434993308,34,0,0,149,1,9/30/2018,10/31/2018,0
51784260,34,30,149,149,1,8/31/2019,9/30/2019,0
259275712,41,30,149,149,1,9/24/2019,10/24/2019,0
15523,36,30,150,150,0,12/15/2018,1/14/2019,0
13786,34,30,149,149,1,6/30/2019,7/31/2019,0
126436297,41,30,149,149,1,6/8/2018,7/9/2018,0
175523197,41,30,99,99,1,4/11/2019,5/11/2019,0
175296230,40,30,149,149,1,8/17/2018,9/16/2018,0
82830319,41,30,99,99,1,10/19/2019,11/19/2019,0
51221478,39,30,149,149,1,12/31/2019,2/3/2020,0
153057141,37,30,149,149,1,5/27/2018,6/27/2018,0
48818717,32,395,1599,1599,0,11/13/2018,12/21/2019,0
74102460,41,30,129,129,1,4/5/2019,5/6/2019,0
137914720,41,30,149,119,1,8/4/2018,9/4/2018,0
280753221,37,31,149,149,1,2/15/2018,3/16/2018,0
500022775,33,0,0,149,1,3/31/2018,4/30/2018,0
210956011,40,31,149,149,1,2/10/2018,3/8/2018,1
131349278,41,30,149,149,1,12/5/2018,2/5/2019,0
89627964,41,30,99,99,1,11/21/2019,1/20/2020,0
30574466,35,7,0,0,0,6/11/2018,6/15/2018,0
62119822,41,30,149,119,1,7/22/2018,8/22/2018,0
48388323,41,30,99,99,1,4/9/2019,5/9/2019,0
508549542,41,30,149,149,1,5/26/2019,6/26/2019,0
503020091,38,30,149,149,0,11/23/2018,12/23/2018,0
401780555,40,30,149,149,1,12/16/2018,1/26/2019,0
429336940,41,30,129,129,1,5/11/2019,6/11/2019,0
278145072,41,30,149,119,1,6/21/2018,7/21/2018,0
132931679,41,30,149,149,1,12/18/2019,12/18/2019,1
222497786,40,31,149,149,1,1/1/2018,2/9/2018,0
102556746,41,30,99,99,1,10/31/2019,11/30/2019,0
25924287,40,30,149,149,1,2/16/2019,3/16/2019,0
206883229,41,30,99,99,1,2/3/2020,3/3/2020,0
49721264,36,30,150,150,0,3/1/2019,3/31/2019,0
48143032,38,30,149,149,0,9/2/2018,10/9/2018,0
65013261,41,30,99,99,1,3/1/2019,4/1/2019,0
500810880,38,360,1200,1200,0,1/13/2018,1/8/2019,0
246497963,40,30,149,149,1,9/16/2018,10/15/2018,0
167146606,41,30,149,149,1,8/20/2019,9/20/2019,0
245562940,41,30,149,149,1,5/19/2019,6/19/2019,0
93828447,27,30,149,149,1,9/21/2018,10/20/2018,0
63162859,39,0,0,149,1,4/30/2018,6/14/2018,0
92258356,38,30,149,149,0,4/9/2019,5/9/2019,0
162476903,41,30,149,149,1,3/18/2019,4/18/2019,0
3088139,40,30,149,149,1,9/24/2018,10/25/2018,0
472673618,41,30,149,149,1,1/24/2019,1/24/2019,1
42304586,41,30,149,119,1,7/31/2018,8/31/2018,0
107146590,40,30,149,149,1,9/16/2018,10/15/2018,0
193800457,36,30,150,150,0,1/17/2019,2/16/2019,0
162410943,40,30,149,149,1,11/5/2018,12/12/2018,0
493832300,41,30,99,99,1,8/31/2019,9/30/2019,0
131783328,38,30,149,149,0,12/21/2019,1/20/2020,0
207227642,41,30,149,149,1,1/26/2019,2/26/2019,0
209186349,40,31,149,149,1,3/16/2018,4/26/2018,0
491414696,41,30,129,129,1,11/19/2018,12/19/2018,0
51947891,38,30,149,149,0,2/20/2020,3/22/2020,0
43298229,38,30,149,149,0,2/16/2019,3/17/2019,0
53679592,38,30,149,149,0,6/25/2019,7/27/2019,0
112662638,39,30,149,149,1,8/31/2018,10/7/2018,0
138091485,41,30,149,149,1,10/25/2018,11/25/2018,0
15407527,32,195,894,894,0,4/14/2018,10/29/2018,0
13486,34,0,0,149,1,8/31/2018,9/30/2018,0
46965240,31,30,149,149,1,10/31/2019,11/30/2019,0
137317207,41,30,99,99,1,7/17/2019,8/17/2019,0
219570186,41,30,149,149,1,5/17/2018,6/18/2018,0
500423485,38,410,1788,1788,0,12/16/2018,1/29/2020,0
73615346,41,30,129,129,1,6/25/2018,7/26/2018,0
218780657,37,30,149,149,1,1/14/2020,3/17/2020,0
456154809,38,30,149,149,0,3/11/2019,4/10/2019,0
203296750,41,30,99,99,1,4/13/2019,5/13/2019,0
150260902,41,30,99,99,1,8/6/2018,9/6/2018,0
40342209,41,30,149,149,1,8/10/2019,9/10/2019,0
401853883,41,30,99,99,1,5/1/2019,6/1/2019,0
75052174,40,30,149,149,1,11/4/2019,12/5/2019,0
32080411,41,30,149,149,1,5/14/2018,6/14/2018,0
75880388,39,30,149,149,1,1/31/2020,3/25/2020,0
29570499,40,30,149,149,1,10/23/2019,11/22/2019,0
36091891,39,30,149,149,1,8/31/2018,10/30/2018,0
146751517,41,30,99,99,1,9/15/2019,10/15/2019,0
116735368,41,30,149,149,1,9/23/2019,10/24/2019,0
152088629,34,30,149,149,1,1/31/2019,2/28/2019,0
174955366,36,30,180,180,0,8/17/2019,9/17/2019,0
516201212,41,30,149,149,1,10/10/2018,11/10/2018,0
224699729,41,30,149,149,1,2/9/2018,3/10/2018,0
47277442,36,30,180,180,0,4/15/2019,5/15/2019,0
42371713,41,30,99,99,1,7/12/2019,8/12/2019,0
223823120,41,30,129,129,1,7/2/2019,8/2/2019,0
198338869,38,30,149,149,0,2/10/2019,3/22/2019,0
196279817,41,30,149,0,1,7/26/2018,8/1/2018,1
414693302,41,30,99,99,1,4/22/2019,5/21/2019,0
184045485,41,30,99,99,1,12/13/2019,1/13/2020,0
64844339,38,30,149,149,0,2/8/2018,3/10/2018,0
102603097,40,30,149,149,1,8/21/2018,9/20/2018,0
108421263,41,30,129,129,1,1/9/2020,2/9/2020,0
56118162,37,30,149,149,1,4/7/2019,5/6/2019,0
134039697,40,31,149,149,1,2/1/2018,3/2/2018,0
